sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
440,0.73819,3627.7,4497.8,8.8209,26.969,42.165,2702.8,74.51,120.42,0.32293,80.161,48.217,2631.6,27.644,49.178,3098.2,24.217,68.16,272.96,342.55,94.743,77.203,32.585,8.9778,26.421,6.8159,18.978,1.7357,33.262,13.829,23.457,1.2958,18.622,2.3002,4.9532,2.351,0.013084,0.83092,0.10555,53.61,43.988,62.36,54.39,72.576,56.948,22.591,37.599,32.853,44.632,60.811,42.26,15.049
441,0.71949,3651.8,4451.4,8.8594,26.844,42.421,2703.0,75.055,120.41,0.3248,80.156,51.847,2632.2,25.293,49.904,3097.7,22.956,68.12,276.06,342.77,94.631,77.372,31.838,8.829,25.981,6.8219,18.427,1.7337,33.404,13.952,23.714,1.215,18.349,2.3329,4.8724,2.3355,0.021192,0.82106,0.10007,53.858,43.221,63.391,53.67,71.331,58.716,22.67,38.398,43.535,46.312,60.683,41.113,18.032
442,0.72113,3684.4,4462.2,8.8442,26.839,42.245,2704.5,75.232,120.42,0.32284,80.258,49.834,2633.8,26.179,50.141,3098.1,23.595,68.125,275.68,342.57,94.702,77.545,31.838,8.829,25.981,6.8219,18.427,1.7337,33.404,13.952,23.714,1.215,18.349,2.3329,4.8724,2.3355,0.021192,0.82106,0.10007,53.858,43.221,62.831,53.541,71.169,58.105,22.788,38.637,37.613,46.861,60.652,41.551,16.496
443,0.79342,3670.2,4518.8,8.836,26.669,42.008,2703.5,74.943,120.4,0.34215,80.217,48.949,2632.0,23.752,50.182,3100.9,23.111,68.13,274.08,342.4,94.328,77.252,31.943,8.9123,26.091,6.8034,18.73,1.693,33.085,13.771,23.878,1.2682,18.24,2.3678,4.8488,2.245,0.021192,0.82106,0.10007,53.858,43.221,63.082,54.226,78.233,56.677,22.432,39.665,35.006,46.956,60.73,40.941,17.663
444,0.79509,3688.8,4487.4,8.7079,27.082,42.536,2703.6,74.717,120.4,0.33799,80.171,49.807,2633.2,25.297,49.153,3100.5,22.949,68.135,274.0,342.75,94.769,77.526,31.943,8.9123,26.091,6.8034,18.73,1.693,33.085,13.771,23.878,1.2682,18.24,2.3678,4.8488,2.245,0.021192,0.82106,0.10007,53.858,43.221,62.762,54.602,78.069,58.11,22.606,40.174,37.531,44.574,60.673,41.205,18.031
445,0.78778,3656.6,4464.9,8.8812,26.857,42.174,2704.1,75.347,120.41,0.31822,80.18,50.244,2633.1,23.58,51.134,3100.4,22.676,68.121,274.06,342.61,94.424,77.263,32.267,8.8241,26.526,7.038,18.826,1.7186,32.965,13.781,23.588,1.1416,18.803,2.3576,4.862,2.3263,0.021192,0.82106,0.10007,53.858,43.221,63.543,54.162,77.389,58.258,22.319,37.796,38.818,49.158,60.603,40.921,18.693
446,0.78522,3705.7,4455.3,8.7908,26.728,42.223,2704.3,75.598,120.43,0.31593,80.097,49.258,2632.7,28.746,49.739,3100.9,22.626,68.107,272.29,342.39,94.656,77.313,32.267,8.8241,26.526,7.038,18.826,1.7186,32.965,13.781,23.588,1.1416,18.803,2.3576,4.862,2.3263,0.029733,0.82517,0.10136,53.446,43.865,62.699,54.277,77.641,57.184,22.104,38.075,35.917,45.93,60.43,41.017,18.818
447,0.75533,3570.4,4467.3,8.8421,26.905,42.028,2705.5,75.608,120.4,0.32259,80.289,49.881,2634.9,25.645,50.224,3100.5,22.59,68.063,273.93,342.38,94.554,77.878,32.471,8.6588,26.026,6.9045,18.939,1.6794,32.971,13.604,23.244,1.1751,18.122,2.3679,4.8387,2.3758,0.029733,0.82517,0.10136,53.446,43.865,62.933,53.898,74.596,56.275,22.686,37.448,37.749,47.053,60.106,40.499,18.85
448,0.75658,3621.2,4519.1,8.7801,26.873,42.331,2706.4,75.866,120.36,0.31919,80.446,50.221,2635.5,25.744,51.113,3102.5,23.106,68.133,274.09,342.36,94.656,77.318,32.471,8.6588,26.026,6.9045,18.939,1.6794,32.971,13.604,23.244,1.1751,18.122,2.3679,4.8387,2.3758,0.029733,0.82517,0.10136,53.446,43.865,62.059,53.277,74.473,57.843,22.47,37.863,38.749,49.109,59.907,40.346,17.648
449,0.73636,3661.8,4407.6,8.803,26.816,42.296,2706.1,75.321,120.42,0.29757,80.192,49.384,2635.4,24.865,50.353,3101.4,23.716,68.096,270.69,342.95,94.625,77.158,32.313,8.7888,26.299,6.8617,18.327,1.7489,32.72,13.965,23.849,1.2635,18.79,2.3897,4.7353,2.2553,0.029733,0.82517,0.10136,53.446,43.865,62.446,54.316,72.209,56.691,22.621,35.583,36.288,47.351,60.028,41.615,16.206
450,0.73596,3659.8,4461.8,8.8308,26.964,42.622,2704.7,74.952,120.37,0.29785,80.047,51.596,2633.9,23.698,51.403,3100.5,22.375,68.07,271.67,342.8,94.731,77.205,32.313,8.7888,26.299,6.8617,18.327,1.7489,32.72,13.965,23.849,1.2635,18.79,2.3897,4.7353,2.2553,0.029733,0.82517,0.10136,53.446,43.865,62.481,53.668,72.248,58.226,22.804,35.55,42.797,49.781,59.763,40.592,19.4
451,0.74859,3653.4,4535.2,8.9387,27.059,42.449,2706.2,74.772,120.41,0.33835,80.208,49.123,2635.5,25.968,49.518,3101.9,23.352,68.007,273.28,342.53,94.588,77.798,32.837,9.0584,26.324,6.7195,19.0,1.696,33.397,13.839,23.972,1.3007,18.285,2.3322,4.8616,2.2964,0.025729,0.8185,0.11345,54.171,43.455,62.966,54.316,73.588,56.271,22.663,40.223,35.519,45.42,59.528,41.486,17.029
452,0.74636,3676.2,4504.3,8.7354,26.904,42.122,2708.7,75.111,120.41,0.3376,80.454,50.493,2638.1,25.658,50.658,3102.8,23.521,68.052,272.74,343.07,94.637,77.45,32.837,9.0584,26.324,6.7195,19.0,1.696,33.397,13.839,23.972,1.3007,18.285,2.3322,4.8616,2.2964,0.025729,0.8185,0.11345,54.171,43.455,62.573,54.686,73.807,57.071,22.971,40.315,39.551,48.057,59.434,41.659,16.628
453,0.69446,3687.9,4426.7,8.7849,27.067,42.096,2705.1,74.93,120.41,0.32132,80.329,49.704,2634.4,26.767,51.105,3102.1,22.567,68.073,267.31,342.44,94.583,77.377,32.379,9.0179,26.022,6.8826,18.32,1.7082,33.469,13.938,23.663,1.1709,18.205,2.3686,4.8444,2.2505,0.025729,0.8185,0.11345,54.171,43.455,63.705,53.98,68.144,57.988,22.693,39.024,37.229,49.092,59.772,41.409,18.894
454,0.69604,3714.4,4507.0,9.0428,27.086,42.319,2703.4,74.65,120.41,0.32572,80.249,52.912,2632.4,23.826,50.545,3098.5,22.732,68.058,272.24,342.73,94.471,77.095,32.379,9.0179,26.022,6.8826,18.32,1.7082,33.469,13.938,23.663,1.1709,18.205,2.3686,4.8444,2.2505,0.025729,0.8185,0.11345,54.171,43.455,63.25,53.019,67.988,57.467,22.567,38.488,46.669,47.795,59.189,41.613,18.518
455,0.73362,3651.4,4573.0,8.7772,26.774,42.382,2698.2,74.149,120.4,0.33547,79.787,50.877,2626.7,25.426,50.839,3095.3,23.411,67.966,267.97,341.97,94.791,76.859,32.097,8.9574,26.214,6.8146,18.579,1.7098,33.085,13.694,23.848,1.1212,18.609,2.3707,4.7488,2.243,0.025729,0.8185,0.11345,54.171,43.455,62.979,53.918,72.162,58.508,22.138,40.056,40.68,48.475,59.433,40.295,16.968
456,0.73389,3645.3,4571.6,8.7603,26.725,42.025,2701.2,74.52,120.39,0.33598,80.051,50.588,2630.1,25.916,50.641,3094.9,22.389,67.844,270.07,342.45,94.525,77.17,32.097,8.9574,26.214,6.8146,18.579,1.7098,33.085,13.694,23.848,1.1212,18.609,2.3707,4.7488,2.243,0.0060513,0.82351,0.095993,54.13,43.68,63.084,53.934,72.136,57.796,22.533,39.993,39.831,48.018,58.919,40.817,19.385
457,0.76105,3664.7,4503.4,8.9496,26.946,42.553,2703.0,74.931,120.39,0.30997,80.214,51.208,2632.1,24.423,49.27,3099.3,22.838,67.835,269.91,341.33,94.686,77.879,32.07,8.8065,26.052,7.0308,18.848,1.7119,33.36,13.821,24.002,1.2399,18.622,2.3209,4.8181,2.3656,0.0060513,0.82351,0.095993,54.13,43.68,63.379,54.171,74.728,57.916,22.295,36.629,41.656,44.845,58.714,41.085,18.263
458,0.75888,3679.1,4488.4,8.8242,26.788,42.077,2705.1,74.611,120.41,0.30875,80.437,49.674,2635.5,23.845,49.613,3102.6,22.687,67.885,267.2,341.44,94.421,77.511,32.07,8.8065,26.052,7.0308,18.848,1.7119,33.36,13.821,24.002,1.2399,18.622,2.3209,4.8181,2.3656,0.0060513,0.82351,0.095993,54.13,43.68,63.13,54.35,74.942,55.75,22.246,36.778,37.142,45.639,58.734,41.221,18.617
459,0.7625,3618.3,4506.4,8.7641,26.929,42.141,2707.0,75.722,120.41,0.32247,80.501,49.794,2636.5,23.719,49.566,3101.7,22.497,67.917,268.15,341.73,94.667,77.681,31.784,8.8731,26.316,6.8272,18.957,1.6941,33.18,13.755,23.541,1.3389,18.594,2.2865,4.8639,2.3455,0.0060513,0.82351,0.095993,54.13,43.68,62.243,53.485,75.307,60.385,22.572,38.404,37.494,45.53,58.423,41.403,19.045
460,0.76466,3609.6,4454.4,8.9276,27.112,42.002,2703.3,76.08,120.36,0.32188,80.217,49.026,2632.6,25.681,49.385,3100.1,23.128,67.932,265.5,341.71,94.611,76.924,31.784,8.8731,26.316,6.8272,18.957,1.6941,33.18,13.755,23.541,1.3389,18.594,2.2865,4.8639,2.3455,0.0060513,0.82351,0.095993,54.13,43.68,62.392,54.107,75.095,55.274,22.321,38.477,35.234,45.11,58.436,39.639,17.608
461,0.79474,3699.0,4460.6,8.7882,26.777,42.45,2703.5,74.946,120.39,0.31474,80.002,49.767,2632.8,25.321,50.963,3100.9,23.585,67.851,265.62,341.91,94.779,77.139,31.952,8.8407,26.325,7.0299,18.805,1.7252,32.526,13.924,24.26,1.2598,18.58,2.3093,4.9205,2.3984,0.022037,0.82363,0.09253,53.176,44.346,62.595,53.745,78.107,57.745,22.276,37.538,37.414,48.764,58.31,41.762,16.533
462,0.79337,3687.1,4448.5,8.8373,26.898,41.899,2705.8,74.442,120.41,0.31544,80.058,50.046,2634.5,26.549,49.738,3101.8,22.971,67.753,265.13,342.25,94.563,77.446,31.952,8.8407,26.325,7.0299,18.805,1.7252,32.526,13.924,24.26,1.2598,18.58,2.3093,4.9205,2.3984,0.022037,0.82363,0.09253,53.176,44.346,62.801,53.889,78.241,57.995,22.409,37.452,38.235,45.927,58.186,41.047,17.976
463,0.78203,3603.6,4487.4,8.8708,26.808,41.758,2708.3,74.152,120.36,0.3344,80.3,52.225,2638.1,25.346,51.613,3101.5,23.353,67.751,266.66,342.53,94.66,77.443,32.328,8.8839,26.307,7.0256,18.264,1.6878,33.118,13.793,23.941,1.2527,18.484,2.329,4.8765,2.2806,0.022037,0.82363,0.09253,53.176,44.346,62.414,53.779,76.814,57.272,22.998,39.68,44.647,50.266,57.878,40.484,17.058
464,0.78256,3609.2,4463.5,8.7813,26.868,42.011,2709.2,75.659,120.41,0.33145,80.285,49.524,2638.6,25.128,48.795,3104.5,23.011,67.781,263.74,342.69,94.672,77.558,32.328,8.8839,26.307,7.0256,18.264,1.6878,33.118,13.793,23.941,1.2527,18.484,2.329,4.8765,2.2806,0.022037,0.82363,0.09253,53.176,44.346,62.318,54.065,76.762,59.53,22.71,40.039,36.7,43.746,57.966,41.092,17.851
465,0.74426,3599.6,4528.2,8.7948,27.073,42.032,2709.5,75.297,120.37,0.31984,80.305,49.287,2638.8,26.173,50.118,3105.9,23.204,67.785,261.69,342.22,94.711,77.575,32.508,8.8557,26.778,6.6736,18.985,1.6966,33.209,13.619,23.822,1.3593,18.304,2.3651,4.8739,2.3298,0.022037,0.82363,0.09253,53.176,44.346,62.384,54.658,73.475,59.488,22.54,38.005,36.001,46.808,57.975,39.895,17.384
466,0.74596,3626.5,4561.0,8.8185,27.197,42.159,2711.2,75.57,120.43,0.32165,80.408,49.095,2641.5,24.659,49.684,3106.5,24.03,67.806,263.29,342.46,94.744,77.544,32.508,8.8557,26.778,6.6736,18.985,1.6966,33.209,13.619,23.822,1.3593,18.304,2.3651,4.8739,2.3298,0.015098,0.81228,0.080179,53.611,44.719,61.921,54.266,73.307,56.63,22.865,37.783,35.437,45.802,57.64,41.92,15.406
467,0.72577,3707.1,4469.9,8.9421,26.922,42.522,2711.1,76.308,120.39,0.29821,80.389,48.429,2641.0,25.338,48.505,3107.5,22.829,67.838,260.65,342.54,94.573,77.647,32.477,8.7256,26.208,6.7002,18.324,1.6942,32.395,13.663,23.932,1.2991,18.371,2.3167,4.8727,2.2756,0.015098,0.81228,0.080179,53.611,44.719,63.653,53.611,71.39,55.826,22.792,35.801,33.477,43.073,57.692,40.586,18.232
468,0.72778,3719.3,4438.0,8.862,26.959,42.105,2706.4,75.69,120.42,0.3013,79.963,47.828,2634.5,25.372,49.03,3104.1,23.363,67.769,265.52,342.25,94.469,76.604,32.477,8.7256,26.208,6.7002,18.324,1.6942,32.395,13.663,23.932,1.2991,18.371,2.3167,4.8727,2.2756,0.015098,0.81228,0.080179,53.611,44.719,63.441,53.993,71.193,57.179,22.319,35.424,31.709,44.288,57.077,42.215,17.059
469,0.72512,3690.7,4540.5,8.7453,26.861,42.286,2703.0,75.413,120.4,0.30763,79.685,51.199,2632.0,22.527,49.742,3099.9,22.87,67.611,262.86,342.13,94.545,76.776,32.327,8.8679,26.504,6.8455,18.442,1.7158,33.169,13.77,23.876,1.2223,18.392,2.3513,4.8639,2.3828,0.015098,0.81228,0.080179,53.611,44.719,63.884,54.411,71.437,57.002,22.323,35.581,41.628,45.936,57.146,40.204,18.263
470,0.72693,3727.7,4501.1,8.8804,26.551,42.392,2703.9,74.716,120.43,0.30043,79.828,50.778,2632.9,25.984,51.8,3098.8,24.105,67.521,265.29,342.09,94.469,77.161,32.327,8.8679,26.504,6.8455,18.442,1.7158,33.169,13.77,23.876,1.2223,18.392,2.3513,4.8639,2.3828,0.015098,0.81228,0.080179,53.611,44.719,63.248,54.883,71.258,57.555,22.367,36.459,40.388,50.7,56.764,42.083,15.321
471,0.73761,3660.6,4546.2,8.7701,26.776,42.638,2705.0,76.007,120.4,0.3147,80.161,51.694,2633.6,25.231,49.758,3100.7,23.593,67.522,260.96,341.54,94.595,77.329,32.231,8.7355,26.35,6.9661,18.506,1.6893,32.869,13.91,24.182,1.199,18.353,2.4039,4.8081,2.2087,0.0038414,0.83699,0.10092,53.612,43.861,63.232,54.119,72.623,56.092,22.292,37.401,43.084,45.973,56.657,41.17,16.515
472,0.73854,3658.1,4559.0,8.6511,26.755,42.574,2704.0,75.708,120.39,0.31026,80.253,49.705,2632.1,23.881,51.619,3100.4,24.255,67.573,260.21,341.12,94.457,77.186,32.231,8.7355,26.35,6.9661,18.506,1.6893,32.869,13.91,24.182,1.199,18.353,2.4039,4.8081,2.2087,0.0038414,0.83699,0.10092,53.612,43.861,63.274,53.966,72.532,58.363,22.303,37.943,37.232,50.28,56.41,40.791,14.944
473,0.74612,3640.2,4539.9,8.8245,26.813,42.117,2703.0,76.096,120.4,0.32743,80.22,49.93,2631.9,23.23,50.09,3099.9,24.244,67.584,257.67,340.97,94.747,77.335,32.038,8.9237,26.457,6.843,19.293,1.6804,32.89,13.856,23.703,1.1292,18.357,2.3263,4.8035,2.3306,0.0038414,0.83699,0.10092,53.612,43.861,62.502,54.088,73.43,56.693,22.34,39.635,37.895,46.742,56.325,41.495,14.961
474,0.74563,3633.6,4532.9,8.7275,26.865,42.694,2702.4,75.866,120.38,0.32573,80.201,49.493,2631.1,27.378,46.842,3100.0,22.985,67.553,259.3,340.91,94.67,77.495,32.038,8.9237,26.457,6.843,19.293,1.6804,32.89,13.856,23.703,1.1292,18.357,2.3263,4.8035,2.3306,0.0038414,0.83699,0.10092,53.612,43.861,62.615,54.173,73.478,57.021,22.065,39.843,36.609,39.224,55.866,40.692,17.948
475,0.76724,3664.2,4467.2,8.5786,27.043,41.818,2703.7,75.721,120.41,0.32381,80.381,49.199,2633.0,23.788,50.919,3099.2,23.135,67.554,257.81,341.21,94.65,77.383,32.1,8.9969,26.269,6.9747,18.875,1.7479,32.9,13.936,24.11,1.2802,18.62,2.3713,4.8771,2.3337,0.0038414,0.83699,0.10092,53.612,43.861,63.148,53.005,75.132,57.456,22.609,38.728,35.742,48.66,55.689,41.254,17.581
476,0.76432,3646.0,4422.6,8.742,27.021,42.457,2701.4,75.619,120.39,0.32365,80.199,49.755,2629.2,24.138,50.502,3098.7,23.756,67.557,257.58,341.15,94.687,77.048,32.1,8.9969,26.269,6.9747,18.875,1.7479,32.9,13.936,24.11,1.2802,18.62,2.3713,4.8771,2.3337,0.0027488,0.83346,0.092022,53.699,43.039,63.461,53.539,75.418,59.076,22.242,38.748,37.379,47.695,56.008,40.369,16.139
477,0.75923,3629.3,4435.0,8.7365,27.053,42.444,2700.4,75.413,120.4,0.33491,80.256,50.413,2629.9,24.546,51.707,3097.0,24.38,67.528,258.86,341.01,94.702,77.473,32.356,8.9605,26.323,6.6993,18.506,1.729,32.86,13.853,23.811,1.2561,18.526,2.3698,4.8846,2.3255,0.0027488,0.83346,0.092022,53.699,43.039,62.569,54.365,74.98,58.248,22.417,39.612,39.314,50.484,55.852,40.724,14.63
478,0.7626,3640.8,4506.7,8.7339,26.875,42.12,2701.7,75.489,120.4,0.33369,80.308,49.019,2630.4,25.093,50.286,3097.7,23.593,67.517,258.79,340.58,94.793,77.422,32.356,8.9605,26.323,6.6993,18.506,1.729,32.86,13.853,23.811,1.2561,18.526,2.3698,4.8846,2.3255,0.0027488,0.83346,0.092022,53.699,43.039,62.371,53.506,74.649,58.898,22.308,39.761,35.213,47.195,55.815,40.548,16.501
479,0.73755,3706.8,4541.7,8.7756,26.845,42.022,2701.4,75.035,120.41,0.32283,80.44,50.285,2630.9,25.15,51.876,3100.1,23.125,67.566,258.28,340.35,94.547,77.707,32.229,8.8388,26.309,6.9053,18.765,1.7134,32.855,13.654,24.115,1.1986,18.539,2.3234,4.8879,2.278,0.0027488,0.83346,0.092022,53.699,43.039,63.691,54.007,72.163,59.038,21.8,38.96,38.94,50.877,55.814,40.976,17.579
480,0.73651,3741.6,4505.8,8.7182,26.7,42.531,2702.1,75.327,120.42,0.32503,80.52,50.682,2631.3,26.628,50.429,3099.7,21.641,67.611,256.08,340.0,94.542,77.486,32.229,8.8388,26.309,6.9053,18.765,1.7134,32.855,13.654,24.115,1.1986,18.539,2.3234,4.8879,2.278,0.0027488,0.83346,0.092022,53.699,43.039,63.094,54.438,72.266,56.119,22.028,38.692,40.107,47.527,55.962,41.53,21.104
481,0.74902,3631.3,4467.2,8.7724,27.066,41.968,2700.7,75.734,120.4,0.30457,80.557,47.854,2629.8,24.236,50.233,3098.5,22.547,67.627,256.77,339.67,94.548,77.275,31.812,8.997,26.196,6.8233,19.22,1.7131,33.363,13.644,23.582,1.2073,18.98,2.2977,4.947,2.2728,0.0018912,0.83678,0.10035,54.035,44.047,63.26,54.289,73.24,56.409,22.198,35.769,31.785,47.072,55.759,40.53,18.952
482,0.74366,3654.5,4498.6,8.8367,26.947,42.163,2696.9,74.533,120.39,0.30164,80.201,51.207,2624.6,22.976,49.651,3095.0,22.702,67.618,255.92,339.91,94.593,76.881,31.812,8.997,26.196,6.8233,19.22,1.7131,33.363,13.644,23.582,1.2073,18.98,2.2977,4.947,2.2728,0.0018912,0.83678,0.10035,54.035,44.047,62.86,53.913,73.767,55.849,21.709,36.126,41.651,45.727,55.748,41.17,18.632
483,0.79138,3670.7,4456.6,8.7912,27.121,42.16,2696.6,75.632,120.39,0.30185,80.07,50.358,2624.7,23.21,48.958,3095.3,23.301,67.511,256.72,339.73,94.767,76.794,32.426,8.7754,26.324,6.9548,18.64,1.6787,33.118,13.932,23.955,1.1055,18.597,2.3576,4.9069,2.2637,0.0018912,0.83678,0.10035,54.035,44.047,63.318,53.262,77.347,57.833,21.633,35.587,39.152,44.123,55.597,40.893,17.241
484,0.78791,3640.4,4469.8,8.6811,27.158,42.538,2697.9,75.321,120.42,0.3016,80.196,50.096,2626.0,25.624,50.485,3095.7,23.257,67.438,256.17,339.79,94.579,77.424,32.426,8.7754,26.324,6.9548,18.64,1.6787,33.118,13.932,23.955,1.1055,18.597,2.3576,4.9069,2.2637,0.0018912,0.83678,0.10035,54.035,44.047,63.84,53.104,77.688,56.259,21.973,35.617,38.382,47.657,55.569,41.295,17.314
485,0.729,3614.0,4513.0,8.6415,27.02,42.309,2697.3,74.64,120.39,0.33441,80.322,51.398,2625.8,25.382,48.944,3094.8,22.859,67.439,254.84,339.86,94.74,77.15,31.998,8.9007,26.244,6.9484,18.989,1.7292,32.697,13.646,23.793,1.4434,18.83,2.3531,4.7948,2.4176,0.0018912,0.83678,0.10035,54.035,44.047,63.134,53.985,71.947,57.832,21.866,39.246,42.215,44.09,55.607,41.117,18.273
486,0.72805,3653.7,4520.7,8.8152,26.907,42.218,2695.9,75.323,120.38,0.33122,80.226,49.423,2624.5,26.341,50.503,3094.4,22.483,67.433,255.66,339.29,94.754,77.15,31.998,8.9007,26.244,6.9484,18.989,1.7292,32.697,13.646,23.793,1.4434,18.83,2.3531,4.7948,2.4176,0.014002,0.8547,0.11341,53.548,43.858,62.451,53.893,72.041,59.212,21.76,39.635,36.402,47.697,55.538,40.544,19.18
487,0.77208,3644.9,4495.5,8.7794,26.947,42.318,2698.4,74.137,120.41,0.29878,80.297,51.546,2626.8,24.705,51.089,3096.7,22.061,67.413,257.39,339.67,94.676,77.504,32.155,8.8985,26.358,6.9573,18.991,1.7089,32.737,13.986,24.197,1.319,18.762,2.3521,4.913,2.3806,0.014002,0.8547,0.11341,53.548,43.858,62.592,53.331,75.806,58.914,21.821,35.895,42.65,49.053,55.343,40.684,20.163
488,0.77089,3652.3,4485.1,8.829,26.45,41.808,2701.8,75.574,120.39,0.29723,80.552,48.543,2630.5,25.48,47.783,3099.5,22.226,67.458,254.75,339.42,94.721,77.841,32.155,8.8985,26.358,6.9573,18.991,1.7089,32.737,13.986,24.197,1.319,18.762,2.3521,4.913,2.3806,0.014002,0.8547,0.11341,53.548,43.858,62.464,53.455,75.924,57.193,21.595,36.084,33.812,41.404,55.533,40.497,19.729
489,0.75459,3652.9,4504.9,8.8062,26.736,42.222,2700.2,74.391,120.41,0.33744,80.476,48.948,2629.8,25.649,49.203,3099.5,23.564,67.511,255.62,339.54,94.623,77.605,32.145,8.7877,25.892,6.9361,19.008,1.6983,32.805,13.867,23.911,1.4288,18.153,2.3328,4.8262,2.2793,0.014002,0.8547,0.11341,53.548,43.858,62.31,53.178,74.751,57.591,21.859,40.282,35.004,44.69,55.408,40.314,16.56
490,0.75608,3627.7,4456.4,8.8188,26.907,42.817,2699.4,74.802,120.39,0.33836,80.395,49.824,2627.4,23.763,49.286,3098.1,22.733,67.51,254.71,339.61,94.84,77.334,32.145,8.7877,25.892,6.9361,19.008,1.6983,32.805,13.867,23.911,1.4288,18.153,2.3328,4.8262,2.2793,0.014002,0.8547,0.11341,53.548,43.858,62.743,53.758,74.604,57.222,21.725,40.17,37.582,44.882,55.44,41.137,18.552
491,0.75819,3658.4,4487.5,8.8154,26.682,42.026,2699.6,76.101,120.41,0.32372,80.374,50.513,2627.7,24.045,49.239,3098.1,23.435,67.521,256.62,339.41,94.783,77.299,32.065,8.9848,26.489,6.9193,18.877,1.7124,33.062,13.601,23.857,1.1873,18.4,2.3132,4.936,2.3134,0.0090687,0.83975,0.10057,53.209,44.188,62.339,53.306,74.683,57.177,21.646,38.919,39.609,44.773,55.701,41.781,16.883
492,0.75815,3642.4,4446.3,8.6343,27.192,42.169,2698.9,75.197,120.37,0.32482,80.244,49.108,2627.4,23.249,49.819,3097.3,23.818,67.485,257.04,340.31,94.734,77.236,32.065,8.9848,26.489,6.9193,18.877,1.7124,33.062,13.601,23.857,1.1873,18.4,2.3132,4.936,2.3134,0.0090687,0.83975,0.10057,53.209,44.188,62.615,53.8,74.687,58.933,21.836,38.784,35.476,46.114,55.826,40.297,15.992
493,0.76632,3667.5,4505.8,8.639,27.267,42.067,2701.5,75.351,120.42,0.29293,80.291,50.104,2630.1,24.858,51.583,3099.5,23.442,67.465,256.97,340.01,94.804,77.43,31.951,8.9723,26.312,6.7932,19.331,1.7388,32.892,13.968,24.045,1.2115,18.645,2.3598,4.9702,2.3321,0.0090687,0.83975,0.10057,53.209,44.188,62.288,53.381,75.565,60.35,22.074,35.412,38.407,50.197,55.997,41.259,16.873
494,0.76946,3601.2,4485.5,8.8497,26.679,42.124,2704.7,75.363,120.39,0.29403,80.395,48.223,2633.2,26.343,49.2,3100.6,23.24,67.483,257.19,340.21,94.554,77.261,31.951,8.9723,26.312,6.7932,19.331,1.7388,32.892,13.968,24.045,1.2115,18.645,2.3598,4.9702,2.3321,0.0090687,0.83975,0.10057,53.209,44.188,63.429,53.625,75.255,57.85,22.134,35.278,32.869,44.684,56.139,40.243,17.357
495,0.77841,3663.8,4440.3,8.8032,26.898,42.412,2701.8,74.357,120.42,0.33476,80.189,50.46,2630.2,24.417,50.888,3100.2,22.737,67.5,257.29,340.11,94.702,77.103,32.077,8.9072,26.748,6.696,18.451,1.7161,32.921,13.789,23.883,1.2385,19.137,2.3566,4.8356,2.2791,0.0090687,0.83975,0.10057,53.209,44.188,63.481,52.994,76.913,57.636,21.912,40.089,39.453,48.589,56.295,41.362,18.575
496,0.78045,3707.5,4438.7,8.9302,26.881,42.38,2699.5,74.724,120.4,0.3358,80.012,50.938,2627.3,24.152,49.973,3098.0,24.07,67.435,260.33,340.51,94.641,77.133,32.077,8.9072,26.748,6.696,18.451,1.7161,32.921,13.789,23.883,1.2385,19.137,2.3566,4.8356,2.2791,0.031238,0.86154,0.10509,53.126,43.774,62.73,53.013,76.713,55.408,21.638,39.963,40.86,46.471,55.826,40.303,15.428
497,0.76979,3688.9,4520.0,8.8144,26.97,42.358,2701.7,75.399,120.41,0.3178,80.148,50.205,2630.6,24.954,51.396,3100.1,22.775,67.39,260.55,340.46,94.649,77.483,32.508,8.8047,26.21,6.8383,19.025,1.6627,32.351,13.89,24.017,1.2147,18.589,2.3456,4.9579,2.3152,0.031238,0.86154,0.10509,53.126,43.774,64.032,54.183,75.723,57.455,21.931,37.44,38.702,49.764,55.816,41.612,18.48
498,0.77013,3711.1,4506.8,8.7964,27.245,42.245,2705.2,75.079,120.43,0.31467,80.553,51.033,2633.8,26.171,52.195,3102.7,23.694,67.468,259.23,340.26,94.336,77.89,32.508,8.8047,26.21,6.8383,19.025,1.6627,32.351,13.89,24.017,1.2147,18.589,2.3456,4.9579,2.3152,0.031238,0.86154,0.10509,53.126,43.774,63.65,54.34,75.69,58.598,22.151,37.822,41.141,51.614,55.937,41.757,16.237
